imdb.id,languages,genres,rating,n.ratings,budget,openingUSA,grossUSA,grossWorld
tt6350356,English,Short | Comedy | Romance,NA,NA,NA,NA,NA,NA
tt6350550,Kurdish,Short | Drama,NA,NA,NA,NA,NA,NA
tt6354108,German | English,Comedy,6.7,425,NA,NA,NA,"$10,081"
tt6354784,Hindi,Drama,7.1,861,NA,NA,NA,NA
tt6356970,Polish,Short | Drama,7.1,14,NA,NA,NA,NA
tt6366342,NA,NA,NA,NA,NA,NA,NA,NA
tt6367326,English,Short | Drama,6.5,79,NA,NA,NA,NA
tt6367558,French,Drama | Romance | Thriller,6.2,10326,NA,"$62,995, 18 February 2018","$167,581","$5,012,423"
tt6367560,Chinese,Documentary | Sport,5.8,5,NA,NA,NA,NA
tt6368132,Portuguese,Drama | Romance,6.5,414,NA,NA,NA,"$2,505"
tt6370320,Dutch,Documentary,NA,NA,NA,NA,NA,NA
tt6372626,Spanish,Short,NA,NA,$10 (estimated),NA,NA,NA
tt6385910,Spanish,Family,7,125,NA,NA,NA,NA
tt6386168,Spanish,Crime | Drama | Thriller,6.4,605,NA,NA,NA,"$47,292"
tt6387988,English | Chinese,Documentary,7.2,139,"$600,000 (estimated)",NA,NA,NA
tt6389608,Greek | French | English | Arabic | Kurdish | Dari,Documentary,7.2,13,NA,NA,NA,NA
tt6392492,Swedish,Short | Drama,6.8,22,NA,NA,NA,NA
tt6393688,Russian | Yakut,Documentary,NA,NA,"EUR4,200 (estimated)",NA,NA,NA
tt6394534,Spanish,Documentary,7.4,14,NA,NA,NA,NA
tt6397762,Spanish,Drama,6.5,1420,NA,NA,NA,"$774,882"
tt6400316,English | Cantonese,Drama,7.1,474,"CAD2,000,000 (estimated)",NA,NA,"$59,530"
tt6406198,English,Short,NA,NA,NA,NA,NA,NA
tt6408694,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt6409334,Hindi,Short | Drama,7.6,13,NA,NA,NA,NA
tt6409596,English,Documentary,4.4,5,"EUR280,000 (estimated)",NA,NA,NA
tt6410564,Japanese,Crime | Drama | Mystery,6.7,5517,NA,"$10,670, 22 July 2018","$89,315","$13,411,936"
tt6411984,French | English,Biography | Drama | Music,6.1,975,NA,NA,NA,"$3,265,946"
tt6412308,Dutch,Short,8.6,81,NA,NA,NA,NA
tt6412864,Korean | English | German,Drama,6.8,3234,NA,"$7,594, 19 November 2017","$37,489","$429,159"
tt6413610,English,Documentary | Short,NA,NA,"GBP2,400 (estimated)",NA,NA,NA
tt6425734,German | English,Drama,5.8,442,NA,NA,NA,NA
tt6425836,Hindi | English,Short,8.1,7,"EUR28,839 (estimated)",NA,NA,NA
tt6426140,French,Animation | Short | Comedy | Crime,7.2,1700,NA,NA,NA,NA
tt6430180,Polish,Short | Drama,7.2,92,"$15,000 (estimated)",NA,NA,NA
tt6432808,Romanian,Documentary,8.3,643,NA,NA,NA,NA
tt6436348,English,Short | Drama | Romance,7.8,42,NA,NA,NA,NA
tt6441052,Norwegian,Animation | Short,6.9,75,"NOK3,400,000 (estimated)",NA,NA,NA
tt6442456,English,Documentary | Short,5.4,5,NA,NA,NA,NA
tt6444786,Russian,Documentary,NA,NA,"EUR190,000 (estimated)",NA,NA,NA
tt6444838,French,Drama | Mystery | Thriller,6.5,1798,NA,"$2,860, 25 March 2018","$22,061","$1,000,056"
tt6445264,English | Arabic,Short | Drama,3,52,NA,NA,NA,NA
tt6445290,German | English,Documentary | Biography | History,7.1,74,NA,NA,NA,NA
tt6451304,Mandarin,Animation | Comedy | Crime | Drama,6.5,1741,NA,"$10,463, 28 January 2018","$79,393","$504,003"
tt6453208,Thai,Documentary,6.9,58,NA,NA,NA,NA
tt6459372,French,Short,6.5,12,"EUR50,000 (estimated)",NA,NA,NA
tt6462506,Korean,Drama | Romance,6.9,1913,"$100,000 (estimated)","$3,727, 13 May 2018","$24,746","$166,022"
tt6464888,Dari | Swedish,Documentary,7.1,65,NA,NA,NA,NA
tt6467222,English,Short | Drama,5.1,9,NA,NA,NA,NA
tt6467968,Bulgarian,Drama,7.5,1729,"EUR650,000 (estimated)",NA,NA,"$196,700"
tt6471638,Russian,Documentary,7.2,6,"EUR85,000 (estimated)",NA,NA,NA
tt6474502,Turkish,Documentary | Short,6.1,15,NA,NA,NA,NA
tt6479614,Georgian,Documentary,7.5,199,NA,NA,NA,NA
tt6482098,French,Short | Drama,6.2,13,NA,NA,NA,NA
tt6482130,Arabic,Drama,6.4,13,"$20,000 (estimated)",NA,NA,NA
tt6483258,Spanish,Documentary,7.5,159,"$200,000 (estimated)",NA,NA,NA
tt6483356,Spanish | English,Documentary | History,6.3,70,"$300,000 (estimated)",NA,NA,NA
tt6484982,Hindi,Comedy | Drama,7.7,16733,NA,NA,NA,"$14,426"
tt6485104,French,Short,7.2,57,NA,NA,NA,NA
tt6485746,None,Short | Drama | Romance,8,19,NA,NA,NA,NA
tt6486552,Quechua | Spanish | English,Documentary,6.5,15,"$100,000 (estimated)",NA,NA,NA
tt6487050,English,Documentary | Music,8.2,607,"$500,000 (estimated)","$9,616, 17 September 2017","$725,286","$725,286"
tt6488386,NA,Animation | Short,7.8,37,NA,NA,NA,NA
tt6488886,Swedish,Documentary | Short | Drama,NA,NA,NA,NA,NA,NA
tt6493170,Russian,Documentary,7,47,NA,NA,NA,NA
tt6493644,Japanese,Drama | Mystery,6.5,657,NA,NA,NA,"$4,670"
tt6494358,English,Documentary,7.5,615,NA,NA,NA,NA
tt6496698,French,Documentary,5.8,30,NA,NA,NA,NA
tt6497796,Spanish,Documentary,7.4,20,"EUR350,000 (estimated)",NA,NA,NA
tt6497898,Arabic,Drama | War,7,2412,NA,NA,NA,"$273,873"
tt6498258,German,Short | Comedy | Drama,6.6,36,NA,NA,NA,NA
tt6498644,English,Documentary | Biography | Music,7.4,1900,NA,NA,NA,"$459,088"
tt6500362,Arabic,Comedy,6.9,69,NA,NA,NA,NA
tt6502228,English,Short,NA,NA,NA,NA,NA,NA
tt6504812,English,Documentary | Short | History,6.5,74,NA,NA,NA,NA
tt6505968,Finnish,Drama | Horror | Thriller,6.8,1744,"EUR300,000 (estimated)",NA,NA,"$12,057"
tt6509862,Mandarin | Japanese | Min Nan,Action | Crime | Drama,7.1,1271,NA,NA,NA,"$21,454"
tt6510634,German | French | English,Mystery | Thriller,6.7,610,"EUR3,000,000 (estimated)",NA,NA,NA
tt6511810,Portuguese,Documentary | Short | Biography | Drama | Family,6.1,41,NA,NA,NA,NA
tt6516212,Kurdish | Turkish | German,Documentary,6.3,37,NA,NA,NA,NA
tt6519762,German,Documentary | Biography,6.3,13,NA,NA,NA,NA
tt6520634,English,Documentary | Biography | Music,7.5,249,NA,NA,NA,"$29,420"
tt6522638,Portuguese,Short | Drama,6.4,76,NA,NA,NA,NA
tt6523092,English,Biography | Drama | History | Romance,6.9,554,NA,NA,NA,NA
tt6523410,None,Documentary | Short,7.8,18,NA,NA,NA,NA
tt6523586,English,Short | Drama,6.8,6,NA,NA,NA,NA
tt6524054,French,Documentary,NA,NA,NA,NA,NA,NA
tt6530104,French | Mohawk | English | Ojibwa | Latin,History,6.5,449,"CAD15,100,000 (estimated)",NA,NA,"$7,262"
tt6531506,Swedish,Animation | Short | Comedy | Drama | Musical,7,442,NA,NA,NA,NA
tt6532954,Portuguese,Documentary | History,7.4,503,NA,"$5,565, 4 February 2018","$24,955","$38,223"
tt6533000,Mandarin | Chinese,Drama,3.7,67,NA,NA,NA,NA
tt6537272,French,Animation | Short,5.8,25,NA,NA,NA,NA
tt6541634,NA,Documentary,8.9,503,NA,NA,NA,NA
tt6543316,Japanese,Animation | Short | Romance,4.3,6,NA,NA,NA,NA
tt6546598,German,Drama,6.8,41,NA,NA,NA,NA
tt6551510,German | Greek,Drama,6.7,113,NA,NA,NA,NA
tt6555062,English,Documentary,7.7,43,NA,NA,NA,NA
tt6555174,English,Animation | Short | Comedy | Sci-Fi,5.6,5,GBP0 (estimated),NA,NA,NA
tt6556354,English,Documentary,7.3,6,NA,NA,NA,NA
tt6558436,Spanish,Documentary,8,12,NA,NA,NA,NA
tt6568868,Arabic,Documentary,7.3,171,NA,NA,NA,NA
tt6570972,Persian,Drama | Thriller,6.7,157,NA,NA,NA,NA
tt6573444,English,Documentary,7,2413,NA,"$45,677, 15 October 2017","$527,845","$1,824,537"
tt6573942,English | French | Spanish | German | Japanese,Documentary,6.3,74,NA,NA,NA,NA
tt6574206,French,Short | Drama,6.6,102,NA,NA,NA,NA
tt6576482,Mandarin,Documentary | Mystery,6.5,169,NA,NA,NA,NA
tt6577814,Finnish | English,Comedy | Drama | Romance,6.3,1216,NA,NA,NA,NA
tt6578572,Japanese | English,Documentary | Music,7.7,1198,NA,"$12,827, 8 July 2018","$117,460","$962,850"
tt6584902,French | Dyula,Drama,6.4,147,"EUR600,000 (estimated)",NA,NA,"$63,718"
tt6586964,Russian,Short | Musical,5,10,"$1,000 (estimated)",NA,NA,NA
tt6587706,English | Spanish,Documentary,6.8,189,NA,"$3,375, 25 February 2018","$9,065","$9,065"
tt6589264,NA,Short | Comedy,8,5,NA,NA,NA,NA
tt6593698,Hebrew | Tigrigna,Documentary,7.5,85,NA,NA,NA,NA
tt6596796,Thai | English,Drama | Thriller,6.1,420,NA,NA,NA,NA
tt6597824,Spanish,Short | Drama | Thriller,7.5,1639,NA,NA,NA,NA
tt6598514,Spanish,Drama,6.4,135,"$1,000,000 (estimated)",NA,NA,"$38,398"
tt6599236,Hebrew,Documentary,NA,NA,NA,NA,NA,NA
tt6604174,English,Documentary | Biography,8,252,NA,NA,"$9,512","$9,512"
tt6609806,French,Documentary | Drama,7.1,7,NA,NA,NA,NA
tt6614606,French,Short | Mystery,7.3,12,NA,NA,NA,NA
tt6618178,Spanish,Documentary,7.7,195,NA,NA,NA,NA
tt6620260,German,Documentary,5.9,162,"EUR600,000 (estimated)",NA,NA,NA
tt6621204,Japanese | Chinese | English,Short | Drama,6,18,NA,NA,NA,NA
tt6622272,French,Short | Drama | Family,7.1,34,NA,NA,NA,NA
tt6627466,English | German | French | Arabic,Documentary,5.4,1602,NA,"$2,199, 5 November 2017","$3,981","$3,981"
tt6627682,German | Persian,Documentary,7.4,350,NA,NA,NA,NA
tt6628588,English,Documentary | Short,7.1,26,NA,NA,NA,NA
tt6634904,NA,Documentary,7,5,NA,NA,NA,NA
tt6635814,German,Documentary,6.1,43,NA,NA,NA,NA
tt6638504,French,Short | Drama,6.8,12,NA,NA,NA,NA
tt6641552,None,Animation | Short,9,24,"$15,000 (estimated)",NA,NA,NA
tt6642870,English | French | Spanish | Burmese,Documentary,7,518,NA,NA,NA,"$559,312"
tt6645418,Persian,Short | Drama,7.4,61,"$3,000 (estimated)",NA,NA,NA
tt6646986,French,Drama,NA,NA,NA,NA,NA,NA
tt6648718,German,Documentary,7.2,13,NA,NA,NA,NA
tt6652404,Portuguese,Documentary | Animation | Short | Drama,6.4,39,NA,NA,NA,NA
tt6654316,Mandarin,Drama | Romance | War,7.1,2648,NA,"$338,604, 17 December 2017","$1,891,956","$227,091,290"
tt6656164,French,Short,NA,NA,NA,NA,NA,NA
tt6656324,French,Documentary,6.3,53,NA,NA,NA,NA
tt6656618,French,Documentary,6.7,6,NA,NA,NA,NA
tt6656636,French | English,Animation | Short,5.9,41,NA,NA,NA,NA
tt6659414,English,Documentary | Comedy | Drama,7.6,155,NA,NA,NA,NA
tt6661658,English,Documentary | Short,NA,NA,NA,NA,NA,NA
tt6662050,English,Short | Comedy,6.8,50,"$8,073 (estimated)",NA,NA,NA
tt6671282,Slovak,Documentary,7,11,NA,NA,NA,NA
tt6673576,English,Documentary | Biography | Comedy | Drama,8.1,13,NA,NA,NA,NA
tt6674222,Swedish,Short | Drama | Family,5.3,19,NA,NA,NA,NA
tt6680312,English,Drama,6.5,940,NA,"$5,188, 27 May 2018","$19,128","$19,128"
tt6680428,None,Short | Adventure,NA,NA,"BRL50,000 (estimated)",NA,NA,NA
tt6680676,Korean,Drama,6.6,22,NA,NA,NA,NA
tt6681984,Danish,Documentary,6,63,NA,NA,NA,NA
tt6682904,Lithuanian | English | Russian,Comedy | Drama,7,527,NA,NA,NA,"$106,436"
tt6684810,Spanish,Documentary,7.7,651,NA,NA,NA,NA
tt6695212,Arabic,Drama,7.3,1333,NA,NA,NA,"$589,794"
tt6695340,Russian | Ukrainian | English,Documentary | History,5.6,219,NA,NA,NA,NA
tt6701054,English,Short | Comedy,6.9,18,"$2,500 (estimated)",NA,NA,NA
tt6704302,Chinese,Documentary,7.7,64,NA,NA,NA,NA
tt6705596,Spanish,Documentary | Drama,7.9,31,NA,NA,NA,"$17,621"
tt6708712,French,Short | Comedy | Drama,5,6,NA,NA,NA,NA
tt6708818,German,Documentary | Biography | Music,7.7,44,NA,NA,NA,NA
tt6716094,Hungarian,Documentary,6,16,"$80,000 (estimated)",NA,NA,NA
tt6719834,Spanish,Short | Drama,NA,NA,NA,NA,NA,NA
tt6722654,Spanish,Documentary | Crime,6.1,12,"$30,000 (estimated)",NA,NA,$312
tt6722950,Georgian,Documentary,8,31,NA,NA,NA,"$3,084"
tt6726870,Spanish,Short | Drama,5.2,5,NA,NA,NA,NA
tt6732626,Russian,Documentary,6.7,10,NA,NA,NA,NA
tt6738136,French | English,Action | Horror | Thriller,6.4,36332,NA,"$45,924, 13 May 2018","$102,091","$913,331"
tt6740278,German,Documentary | Short,7.2,16,NA,NA,NA,NA
tt6741568,French | English | Chinese,Drama | Thriller,5.9,493,"EUR6,302,900 (estimated)",NA,NA,"$1,195,004"
tt6743004,Russian,Documentary | Short | Adventure,3.7,6,NA,NA,NA,NA
tt6744860,Spanish,Drama,5.2,87,NA,NA,NA,NA
tt6751488,Marathi,Documentary | Short,7.8,8,"EUR15,000 (estimated)",NA,NA,NA
tt6752678,NA,Documentary | Short,NA,NA,NA,NA,NA,NA
tt6753898,English | Swedish | Norwegian | Finnish,Short | Comedy,6,67,NA,NA,NA,NA
tt6756464,Arabic | Norwegian | English,Documentary,7.1,124,NA,NA,NA,NA
tt6763252,German,Drama | History | Thriller | War,7.4,13373,"EUR5,800,000 (estimated)","$7,568, 29 July 2018","$109,226","$1,196,669"
tt6764122,Japanese,Documentary,7.1,520,NA,"$7,085, 18 March 2018","$57,345","$57,345"
tt6765934,Spanish,Documentary | Short,7.9,12,NA,NA,NA,NA
tt6770178,Finnish,Short | Comedy | Drama,6.5,136,"EUR125,000 (estimated)",NA,NA,NA
tt6771818,Bosnian,Short | Drama,6.9,18,NA,NA,NA,NA
tt6771978,English,Short | Comedy | Drama,7.5,13,"GBP13,000 (estimated)",NA,NA,NA
tt6772602,Arabic,Short | Drama,7,25,NA,NA,NA,NA
tt6773084,Hebrew,Documentary | Short,7,20,NA,NA,NA,NA
tt6773426,English,Animation | Short | Fantasy | Mystery | Romance,NA,NA,NA,NA,NA,NA
tt6775428,Arabic | Greek,Short | Drama,6.4,162,"EUR100,000 (estimated)",NA,NA,NA
tt6776462,Persian | English,Drama,7.2,1645,NA,NA,NA,"$915,073"
tt6776572,Arabic,Crime | Drama | Thriller,7,1710,NA,"$3,055, 25 March 2018","$8,915","$167,723"
tt6777056,Russian,Drama,6.6,2588,NA,NA,NA,"$184,008"
tt6777114,French,Documentary,7.1,413,NA,"$923, 18 March 2018","$5,204","$722,049"
tt6777170,English,Drama,6.8,1506,NA,"$8,101, 4 February 2018","$34,482","$37,045"
tt6777212,French,Documentary,5.4,78,NA,NA,NA,NA
tt6777248,English | Tamil | Sinhalese,Documentary,7.2,45,NA,NA,NA,NA
tt6777306,English,Documentary,7,243,NA,NA,NA,"$3,813"
tt6777370,Korean | Russian,Action | Crime | Drama,6.7,1964,NA,NA,NA,"$6,321,112"
tt6786306,Arabic,Short,7.7,47,NA,NA,NA,NA
tt6788020,German,Short | Drama,NA,NA,NA,NA,NA,NA
tt6788034,Indonesian,Documentary | Short,6.5,6,NA,NA,NA,NA
tt6789090,English,NA,6.5,10,NA,NA,NA,NA
tt6789376,Dutch,Documentary,6.9,8,NA,NA,NA,NA
tt6794462,English,Documentary | History,7.5,484,NA,"$8,699, 12 November 2017","$31,534","$31,534"
tt6796436,English,Short,NA,NA,NA,NA,NA,NA
tt6796742,Norwegian,Drama | Horror | Mystery,6,916,NA,NA,NA,"$21,144"
tt6801720,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt6802896,Italian | English,Crime | Drama,6.9,2120,NA,"$6,330, 21 January 2018","$41,934","$104,808"
tt6805006,French,Short | Comedy | Drama,6.8,56,NA,NA,NA,NA
tt6805366,Swahili | French,Documentary,7.8,638,NA,NA,NA,"$127,271"
tt6810038,None,Animation | Short,5.2,96,NA,NA,NA,NA
tt6810046,Arabic,Documentary | Short,NA,NA,NA,NA,NA,NA
tt6814914,French | Greek | English,Adventure | Drama | Music,7.2,1329,NA,NA,NA,"$504,078"
tt6818938,English,Short | Comedy,5,5,"EUR15,000 (estimated)",NA,NA,NA
tt6819172,Arabic,Short | Comedy | Drama,5.2,64,NA,NA,NA,NA
tt6820532,German,Short | Comedy | Drama,7.2,20,NA,NA,NA,NA
tt6822956,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt6824012,Spanish,Short | Drama,NA,NA,NA,NA,NA,NA
tt6827324,Russian,Short | Comedy | Fantasy,6.2,21,NA,NA,NA,NA
tt6832776,French,Documentary,7.3,193,NA,NA,NA,"$327,453"
tt6838570,NA,Drama,6.9,69,NA,NA,NA,"$387,766"
tt6847792,Turkish | Kurdish,Drama,8.3,189,NA,NA,NA,NA
tt6851066,English,Documentary | Biography,7.4,2763,NA,"$7,984, 13 May 2018","$102,609","$112,828"
tt6855276,NA,Short | Fantasy | Horror | Thriller,6.6,94,NA,NA,NA,NA
tt6855444,Hebrew,Documentary | Short,5.8,8,NA,NA,NA,NA
tt6855898,Romanian,Documentary | History | War,6.8,307,NA,NA,NA,"$8,804"
tt6856360,NA,Short | Horror,5.4,10,NA,NA,NA,NA
tt6859024,German,Documentary | Drama,6.8,59,NA,NA,NA,NA
tt6864496,Hindi | Ladakhi | Tibetan,Documentary,8.1,167,NA,NA,NA,"$273,265"
tt6867528,None,Animation | Short | Music,NA,NA,NA,NA,NA,NA
