imdb.id,release.country,release.date,release.venue,thr,digital,tv,dvd.br,unique.id
tt4109632,Germany,November 2017,limited,1,0,0,0,frnew1080
tt4109632,UK,12 September 2019,NA,0,0,0,0,frnew1080
tt4111050,Germany,14 March 2015,Nonfiktionale Bad Aibling,0,0,0,0,f7718
tt4111050,India,29 September 2016,limited,1,0,0,0,f7718
tt4116116,Canada,9 October 2015,limited,1,0,0,0,tffnew1739
tt4116116,Germany,26 May 2016,NA,0,0,0,0,tffnew1739
tt4116116,Austria,8 July 2016,NA,0,0,0,0,tffnew1739
tt4116116,France,27 July 2016,NA,0,0,0,0,tffnew1739
tt4117082,Thailand,30 October 2014,NA,0,0,0,0,f17391
tt4118056,Germany,February 2015,NA,0,0,0,0,f17388
tt4118056,Brazil,26 November 2015,NA,0,0,0,0,f17388
tt4118056,France,20 July 2016,NA,0,0,0,0,f17388
tt4119052,Netherlands,7 May 2015,NA,0,0,0,0,idfnew1281
tt4119052,USA,18 December 2015,limited,1,0,0,0,idfnew1281
tt4120176,Belgium,6 April 2016,NA,0,0,0,0,f7876
tt4120176,France,6 April 2016,NA,0,0,0,0,f7876
tt4120176,Portugal,16 June 2016,NA,0,0,0,0,f7876
tt4120176,Taiwan,15 July 2016,NA,0,0,0,0,f7876
tt4120176,Thailand,21 July 2016,NA,0,0,0,0,f7876
tt4120176,Switzerland,4 August 2016,German speaking region,1,0,0,0,f7876
tt4120176,Switzerland,10 August 2016,French speaking region,0,0,0,0,f7876
tt4120176,Germany,18 August 2016,NA,0,0,0,0,f7876
tt4120176,Poland,19 August 2016,NA,0,0,0,0,f7876
tt4120176,UK,2 September 2016,NA,0,0,0,0,f7876
tt4120176,Ireland,2 September 2016,NA,0,0,0,0,f7876
tt4120176,Netherlands,8 September 2016,NA,0,0,0,0,f7876
tt4120176,Spain,23 September 2016,NA,0,0,0,0,f7876
tt4120176,South Korea,29 September 2016,NA,0,0,0,0,f7876
tt4120176,Finland,14 October 2016,NA,0,0,0,0,f7876
tt4120176,Norway,21 October 2016,NA,0,0,0,0,f7876
tt4120176,Hungary,27 October 2016,NA,0,0,0,0,f7876
tt4120176,Sweden,28 October 2016,NA,0,0,0,0,f7876
tt4120176,Denmark,17 November 2016,NA,0,0,0,0,f7876
tt4120176,Greece,17 November 2016,NA,0,0,0,0,f7876
tt4120176,Czech Republic,1 December 2016,NA,0,0,0,0,f7876
tt4120176,Canada,2 December 2016,NA,0,0,0,0,f7876
tt4120176,USA,2 December 2016,limited,1,0,0,0,f7876
tt4120176,Hong Kong,9 December 2016,FCP 2016,0,0,0,0,f7876
tt4120176,Brazil,22 December 2016,NA,0,0,0,0,f7876
tt4120176,Croatia,10 March 2017,NA,0,0,0,0,f7876
tt4120176,Lithuania,10 March 2017,NA,0,0,0,0,f7876
tt4120176,Japan,25 March 2017,NA,0,0,0,0,f7876
tt4120176,Argentina,13 April 2017,NA,0,0,0,0,f7876
tt4120176,Hong Kong,20 April 2017,NA,0,0,0,0,f7876
tt4120176,Italy,20 April 2017,NA,0,0,0,0,f7876
tt4120176,Australia,27 April 2017,NA,0,0,0,0,f7876
tt4120176,Estonia,28 April 2017,NA,0,0,0,0,f7876
tt4120176,Turkey,28 April 2017,NA,0,0,0,0,f7876
tt4120176,Uruguay,25 May 2017,NA,0,0,0,0,f7876
tt4120176,Mexico,13 October 2017,NA,0,0,0,0,f7876
tt4120176,Portugal,20 March 2020,RTP 2) (TV premiere,0,0,1,0,f7876
tt4120210,Belgium,17 June 2015,NA,0,0,0,0,f9203
tt4120210,Switzerland,17 June 2015,French speaking region,0,0,0,0,f9203
tt4120210,France,17 June 2015,NA,0,0,0,0,f9203
tt4120210,Netherlands,23 July 2015,NA,0,0,0,0,f9203
tt4120210,Iceland,6 November 2015,NA,0,0,0,0,f9203
tt4120210,Germany,21 January 2016,NA,0,0,0,0,f9203
tt4120210,Austria,12 February 2016,NA,0,0,0,0,f9203
tt4120210,USA,25 March 2016,"New York City, New York",1,0,0,0,f9203
tt4120210,Sweden,1 April 2016,NA,0,0,0,0,f9203
tt4120210,USA,1 April 2016,"Los Angeles, California",0,0,0,0,f9203
tt4120210,Switzerland,7 April 2016,German speaking region,1,0,0,0,f9203
tt4120210,Denmark,21 April 2016,NA,0,0,0,0,f9203
tt4120210,Taiwan,29 April 2016,NA,0,0,0,0,f9203
tt4120210,Mexico,22 July 2016,NA,0,0,0,0,f9203
tt4120210,UK,12 August 2016,NA,0,0,0,0,f9203
tt4120210,Ireland,12 August 2016,NA,0,0,0,0,f9203
tt4120210,Brazil,22 September 2016,NA,0,0,0,0,f9203
tt4120210,Portugal,30 March 2017,NA,0,0,0,0,f9203
tt4120210,Argentina,11 May 2017,NA,0,0,0,0,f9203
tt4120210,Uruguay,14 December 2017,NA,0,0,0,0,f9203
tt4120210,Portugal,12 May 2020,RTP 1) (TV premiere,0,0,1,0,f9203
tt4121610,Netherlands,21 September 2017,NA,0,0,0,0,tffnew2677
tt4121610,Italy,20 June 2019,NA,0,0,0,0,tffnew2677
tt4126304,Mexico,3 July 2015,NA,0,0,0,0,idfnew1045
tt4126304,USA,3 July 2015,NA,0,0,0,0,idfnew1045
tt4126304,USA,3 July 2015,limited,1,0,0,0,idfnew1045
tt4126304,UK,4 September 2015,NA,0,0,0,0,idfnew1045
tt4126304,Ireland,4 September 2015,NA,0,0,0,0,idfnew1045
tt4126304,Italy,2 October 2015,Internazionale a Ferrara,0,0,0,0,idfnew1045
tt4126304,Germany,30 October 2015,DVD premiere,0,0,0,1,idfnew1045
tt4126304,Sweden,8 February 2016,TV premiere,0,0,1,0,idfnew1045
tt4126304,Norway,28 February 2016,TV premiere,0,0,1,0,idfnew1045
tt4126304,Japan,7 May 2016,NA,0,0,0,0,idfnew1045
tt4126304,Finland,21 September 2016,TV premiere,0,0,1,0,idfnew1045
tt4126312,USA,19 June 2015,"New York City, New York",1,0,0,0,idfnew998
tt4126312,UK,2 October 2015,NA,0,0,0,0,idfnew998
tt4126312,Sweden,7 March 2016,TV premiere,0,0,1,0,idfnew998
tt4126312,Finland,30 May 2016,TV premiere,0,0,1,0,idfnew998
tt4126438,UK,11 March 2016,NA,0,0,0,0,f7998
tt4126438,Kuwait,21 April 2016,NA,0,0,0,0,f7998
tt4126438,USA,27 May 2016,NA,0,0,0,0,f7998
tt4126438,Finland,2 September 2016,NA,0,0,0,0,f7998
tt4126438,Spain,1 October 2016,TV premiere,0,0,1,0,f7998
tt4126438,Germany,25 November 2016,DVD premiere,0,0,0,1,f7998
tt4126438,France,22 March 2017,NA,0,0,0,0,f7998
tt4126438,Japan,30 November 2017,TV premiere,0,0,1,0,f7998
tt4126438,Italy,5 April 2018,DVD premiere,0,0,0,1,f7998
tt4130944,Ethiopia,10 September 2015,Addis Ababa,1,0,0,0,f9212
tt4130944,Switzerland,16 September 2015,French speaking region,0,0,0,0,f9212
tt4130944,Switzerland,24 September 2015,Italian speaking region,0,0,0,0,f9212
tt4130944,France,30 September 2015,NA,0,0,0,0,f9212
tt4130944,Switzerland,15 October 2015,German speaking region,1,0,0,0,f9212
tt4130944,Germany,26 November 2015,NA,0,0,0,0,f9212
tt4130944,Denmark,3 March 2016,NA,0,0,0,0,f9212
tt4130944,Spain,8 April 2016,NA,0,0,0,0,f9212
tt4130944,Mexico,13 May 2016,limited,1,0,0,0,f9212
tt4130944,Slovenia,2 June 2016,Kino Otok,0,0,0,0,f9212
tt4130944,Austria,19 August 2016,NA,0,0,0,0,f9212
tt4131150,Japan,29 August 2015,NA,0,0,0,0,f17530
tt4131150,China,3 September 2015,NA,0,0,0,0,f17530
tt4131150,South Korea,30 March 2017,NA,0,0,0,0,f17530
tt4131682,Spain,5 March 2015,Guipuzcoa) (premiere,1,0,0,0,f17643
tt4131682,Spain,6 April 2015,Madrid) (premiere,1,0,0,0,f17643
tt4131682,Spain,24 April 2015,Madrid,1,0,0,0,f17643
tt4131682,Spain,11 June 2015,Barcelona) (premiere,1,0,0,0,f17643
tt4131682,Spain,2 September 2015,A Coruña,1,0,0,0,f17643
tt4131682,Spain,2 September 2015,Vizcaya) (premiere,1,0,0,0,f17643
tt4131682,Turkey,17 April 2019,limited,1,0,0,0,f17643
tt4132216,USA,7 April 2017,"New York City, New York",1,0,0,0,f17392
tt4132226,Netherlands,November 2014,NA,0,0,0,0,idfnew873
tt4132226,Netherlands,27 November 2014,limited,1,0,0,0,idfnew873
tt4135076,Sweden,14 October 2016,NA,0,0,0,0,tffnew2257
tt4135076,Bulgaria,29 January 2017,limited,1,0,0,0,tffnew2257
tt4135076,Norway,24 March 2017,NA,0,0,0,0,tffnew2257
tt4135076,USA,25 March 2017,New Directors/New Films,0,0,0,0,tffnew2257
tt4135076,Denmark,29 June 2017,NA,0,0,0,0,tffnew2257
tt4135076,Japan,19 August 2017,NA,0,0,0,0,tffnew2257
tt4135076,Finland,25 December 2018,TV premiere,0,0,1,0,tffnew2257
tt4135844,Poland,6 May 2015,Off Plus Camera Krakow,0,0,0,0,f17524
tt4135844,Italy,11 June 2015,NA,0,0,0,0,f17524
tt4135844,Netherlands,15 October 2015,NA,0,0,0,0,f17524
tt4135844,Belgium,25 November 2015,NA,0,0,0,0,f17524
tt4135844,France,25 November 2015,NA,0,0,0,0,f17524
tt4135844,Japan,13 February 2016,NA,0,0,0,0,f17524
tt4135844,Germany,31 March 2016,NA,0,0,0,0,f17524
tt4135844,Greece,7 April 2016,NA,0,0,0,0,f17524
tt4135844,Austria,17 June 2016,NA,0,0,0,0,f17524
tt4135844,Denmark,23 June 2016,NA,0,0,0,0,f17524
tt4135844,Norway,19 August 2016,NA,0,0,0,0,f17524
tt4135844,USA,19 August 2016,limited,1,0,0,0,f17524
tt4136148,Chile,3 September 2015,NA,0,0,0,0,idfnew1029
tt4136148,France,9 December 2015,NA,0,0,0,0,idfnew1029
tt4136148,Uruguay,24 May 2016,NA,0,0,0,0,idfnew1029
tt4136148,Argentina,4 August 2017,Visible Evidence,0,0,0,0,idfnew1029
tt4137902,UK,17 April 2015,NA,0,0,0,0,tffnew1607
tt4137902,Ireland,17 April 2015,NA,0,0,0,0,tffnew1607
tt4137902,Sweden,14 March 2016,DVD premiere,0,0,0,1,tffnew1607
tt4137902,USA,6 May 2016,limited,1,0,0,0,tffnew1607
tt4137902,Canada,20 May 2016,limited,1,0,0,0,tffnew1607
tt4137902,Spain,22 July 2016,NA,0,0,0,0,tffnew1607
tt4143306,Finland,25 May 2015,TV premiere,0,0,1,0,idfnew747
tt4143306,Italy,3 October 2015,Internazionale a Ferrara,0,0,0,0,idfnew747
tt4143306,USA,18 November 2015,"New York City, New York",1,0,0,0,idfnew747
tt4143306,Sweden,7 December 2015,TV premiere,0,0,1,0,idfnew747
tt4143306,Japan,25 August 2016,TV premiere,0,0,1,0,idfnew747
tt4144034,Japan,17 January 2015,NA,0,0,0,0,f17693
tt4144504,UK,9 September 2015,NA,0,0,0,0,idfnew1107
tt4144504,Germany,10 September 2015,NA,0,0,0,0,idfnew1107
tt4144504,Ireland,11 September 2015,NA,0,0,0,0,idfnew1107
tt4144504,USA,30 October 2015,"New York City, New York",1,0,0,0,idfnew1107
tt4144504,Spain,2 February 2016,A Coruña) (subtitled version) (premiere,1,0,0,0,idfnew1107
tt4144504,Spain,2 February 2016,Asturias) (subtitled version) (premiere,1,0,0,0,idfnew1107
tt4144504,Spain,4 February 2016,Barcelona) (subtitled version,1,0,0,0,idfnew1107
tt4144504,Spain,4 February 2016,Girona) (subtitled version) (premiere,1,0,0,0,idfnew1107
tt4144504,Spain,4 February 2016,Lleida) (subtitled version) (premiere,1,0,0,0,idfnew1107
tt4144504,Spain,5 February 2016,limited) (subtitled version,1,0,0,0,idfnew1107
tt4144504,Spain,9 February 2016,Madrid) (subtitled version,1,0,0,0,idfnew1107
tt4144504,Sweden,10 October 2016,TV premiere,0,0,1,0,idfnew1107
tt4144504,Finland,22 October 2017,TV premiere,0,0,1,0,idfnew1107
tt4144690,Netherlands,27 November 2014,NA,0,0,0,0,idfnew711
tt4144690,USA,28 February 2015,NA,0,0,0,0,idfnew711
tt4144690,Japan,30 January 2016,NA,0,0,0,0,idfnew711
tt4144690,France,23 March 2016,NA,0,0,0,0,idfnew711
tt4144818,UK,8 June 2015,NA,0,0,0,0,idfnew1066
tt4150494,Poland,9 October 2015,NA,0,0,0,0,tffnew1857
tt4150494,Sweden,20 November 2015,NA,0,0,0,0,tffnew1857
tt4150494,Norway,4 December 2015,NA,0,0,0,0,tffnew1857
tt4150494,UK,11 March 2016,NA,0,0,0,0,tffnew1857
tt4150494,France,1 June 2016,NA,0,0,0,0,tffnew1857
tt4150494,Netherlands,28 July 2016,NA,0,0,0,0,tffnew1857
tt4150494,Spain,7 October 2016,NA,0,0,0,0,tffnew1857
tt4151102,Netherlands,6 December 2014,TV premiere,0,0,1,0,f17493
tt4151956,Germany,19 March 2015,NA,0,0,0,0,idfnew958
tt4151956,Andorra,25 November 2016,TV premiere,0,0,1,0,idfnew958
tt4151956,France,25 November 2016,TV premiere,0,0,1,0,idfnew958
tt4151956,Monaco,25 November 2016,TV premiere,0,0,1,0,idfnew958
tt4154132,Sweden,13 March 2015,NA,0,0,0,0,idfnew855
tt4154132,Norway,25 March 2016,NA,0,0,0,0,idfnew855
tt4156152,Spain,29 September 2015,Cineteca/Márgenes - Madrid) (premiere,1,0,0,0,tffnew1832
tt4156152,Spain,2 October 2015,limited,1,0,0,0,tffnew1832
tt4156152,Uruguay,15 October 2015,NA,0,0,0,0,tffnew1832
tt4156152,USA,17 March 2016,New Directors/New Films,0,0,0,0,tffnew1832
tt4156152,France,4 May 2016,NA,0,0,0,0,tffnew1832
tt4156152,Argentina,25 August 2016,NA,0,0,0,0,tffnew1832
tt4156152,USA,9 September 2016,"New York City, New York",1,0,0,0,tffnew1832
tt4156152,Sweden,10 May 2017,internet,0,1,0,0,tffnew1832
tt4157220,USA,29 April 2015,NA,0,0,0,0,idfnew820
tt4157220,UK,31 July 2015,NA,0,0,0,0,idfnew820
tt4157220,Ireland,31 July 2015,NA,0,0,0,0,idfnew820
tt4157220,Denmark,12 August 2015,NA,0,0,0,0,idfnew820
tt4157220,Japan,5 March 2016,NA,0,0,0,0,idfnew820
tt4158096,Brazil,8 September 2016,NA,0,0,0,0,tffnew2046
tt4158096,UK,31 March 2017,NA,0,0,0,0,tffnew2046
tt4158096,Norway,31 March 2017,NA,0,0,0,0,tffnew2046
tt4158096,Austria,6 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Germany,6 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Sweden,7 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Canada,21 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Finland,21 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,USA,21 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Kuwait,26 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Netherlands,27 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Russia,27 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Ukraine,27 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Lithuania,28 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Latvia,28 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Japan,29 April 2017,NA,0,0,0,0,tffnew2046
tt4158096,Estonia,5 May 2017,NA,0,0,0,0,tffnew2046
tt4158096,Indonesia,5 May 2017,NA,0,0,0,0,tffnew2046
tt4158096,Georgia,9 May 2017,NA,0,0,0,0,tffnew2046
tt4158096,Denmark,24 May 2017,NA,0,0,0,0,tffnew2046
tt4158096,Taiwan,26 May 2017,NA,0,0,0,0,tffnew2046
tt4158096,France,14 June 2017,NA,0,0,0,0,tffnew2046
tt4158096,Belgium,21 June 2017,NA,0,0,0,0,tffnew2046
tt4158096,Slovenia,21 June 2017,NA,0,0,0,0,tffnew2046
tt4158096,Greece,4 September 2017,DVD premiere,0,0,0,1,tffnew2046
tt4158096,Italy,19 October 2017,NA,0,0,0,0,tffnew2046
tt4158096,South Korea,7 December 2017,NA,0,0,0,0,tffnew2046
tt4158624,Czech Republic,29 September 2016,NA,0,0,0,0,tffnew1549
tt4158624,Thailand,29 September 2016,limited,1,0,0,0,tffnew1549
tt4158624,Netherlands,27 October 2016,NA,0,0,0,0,tffnew1549
tt4158624,Italy,24 November 2016,NA,0,0,0,0,tffnew1549
tt4158624,South Korea,24 November 2016,NA,0,0,0,0,tffnew1549
tt4158624,Belgium,7 December 2016,NA,0,0,0,0,tffnew1549
tt4158624,Austria,8 December 2016,NA,0,0,0,0,tffnew1549
tt4158624,Germany,8 December 2016,NA,0,0,0,0,tffnew1549
tt4158624,Spain,15 February 2017,DVD and Blu-ray premiere,0,0,0,1,tffnew1549
tt4158624,France,22 March 2017,DVD premiere,0,0,0,1,tffnew1549
tt4158624,Finland,14 April 2017,NA,0,0,0,0,tffnew1549
tt4158624,USA,5 May 2017,limited,1,0,0,0,tffnew1549
tt4158624,Israel,11 May 2017,NA,0,0,0,0,tffnew1549
tt4158624,Taiwan,12 May 2017,NA,0,0,0,0,tffnew1549
tt4158624,Sweden,5 June 2017,DVD premiere,0,0,0,1,tffnew1549
tt4158624,Brazil,13 June 2017,DVD premiere,0,0,0,1,tffnew1549
tt4158624,Turkey,7 July 2017,NA,0,0,0,0,tffnew1549
tt4158624,Portugal,13 July 2017,NA,0,0,0,0,tffnew1549
tt4158624,Japan,3 February 2018,NA,0,0,0,0,tffnew1549
tt4159812,Sweden,25 March 2016,TV premiere,0,0,1,0,idfnew849
tt4160256,Brazil,5 November 2015,NA,0,0,0,0,idfnew1182
tt4160256,Portugal,30 June 2016,NA,0,0,0,0,idfnew1182
tt4160256,France,31 August 2016,NA,0,0,0,0,idfnew1182
tt4161056,Greenland,10 September 2014,Nuuk) (premiere,1,0,0,0,f8302
tt4161056,Greenland,12 September 2014,NA,0,0,0,0,f8302
tt4161056,Canada,October 2014,NA,0,0,0,0,f8302
tt4161056,Denmark,16 October 2014,NA,0,0,0,0,f8302
tt4161056,Norway,20 December 2014,NA,0,0,0,0,f8302
tt4161056,Germany,21 January 2016,NA,0,0,0,0,f8302
tt4161056,Sweden,3 June 2016,TV premiere,0,0,1,0,f8302
tt4161074,Israel,31 March 2016,NA,0,0,0,0,tffnew1902
tt4161074,USA,27 May 2016,"New York City, New York",1,0,0,0,tffnew1902
tt4161074,USA,27 May 2016,internet,0,1,0,0,tffnew1902
tt4161074,Japan,22 March 2017,TV premiere,0,0,1,0,tffnew1902
tt4161298,France,10 November 2015,internet,0,1,0,0,idfnew1023
tt4161298,Germany,17 November 2015,TV premiere,0,0,1,0,idfnew1023
tt4161298,France,17 November 2015,TV premiere,0,0,1,0,idfnew1023
tt4161420,Japan,26 November 2014,Tokyo FILMeX,0,0,0,0,f17441
tt4161932,Netherlands,25 June 2015,NA,0,0,0,0,f17614
tt4161932,Ireland,10 July 2015,Galway Film Fleadh,0,0,0,0,f17614
tt4161932,USA,14 August 2015,NA,0,0,0,0,f17614
tt4162916,USA,20 October 2015,Film Columbia,0,0,0,0,idfnew1259
tt4168502,France,10 June 2015,NA,0,0,0,0,tffnew1645
tt4168502,Sweden,8 May 2017,DVD premiere,0,0,0,1,tffnew1645
tt4170186,Canada,16 October 2015,NA,0,0,0,0,tffnew1572
tt4170186,Portugal,3 January 2017,NA,0,0,0,0,tffnew1572
tt4170344,Spain,3 November 2016,In-Edit Barcelona,0,0,0,0,tffnew2082
tt4170344,USA,7 March 2017,Stranger than Fiction,0,0,0,0,tffnew2082
tt4170344,USA,24 March 2017,NA,0,0,0,0,tffnew2082
tt4170344,Sweden,31 March 2017,NA,0,0,0,0,tffnew2082
tt4170344,Canada,7 April 2017,Toronto,0,0,0,0,tffnew2082
tt4170344,Italy,24 July 2017,internet,0,1,0,0,tffnew2082
tt4170344,Japan,24 July 2017,internet,0,1,0,0,tffnew2082
tt4170344,USA,24 July 2017,internet,0,1,0,0,tffnew2082
tt4170344,UK,28 July 2017,London,1,0,0,0,tffnew2082
tt4170344,Sweden,10 August 2017,NA,0,0,0,0,tffnew2082
tt4170344,Sweden,22 September 2017,NA,0,0,0,0,tffnew2082
tt4170344,Japan,16 December 2017,NA,0,0,0,0,tffnew2082
tt4173478,France,30 September 2015,NA,0,0,0,0,f9211
tt4173478,Italy,1 October 2015,NA,0,0,0,0,f9211
tt4173478,Japan,1 October 2015,NA,0,0,0,0,f9211
tt4173478,Brazil,17 December 2015,NA,0,0,0,0,f9211
tt4173478,Portugal,7 January 2016,NA,0,0,0,0,f9211
tt4173478,Greece,11 February 2016,NA,0,0,0,0,f9211
tt4173478,Taiwan,26 February 2016,NA,0,0,0,0,f9211
tt4173478,UK,20 May 2016,NA,0,0,0,0,f9211
tt4173478,UK,23 May 2016,DVD and Blu-ray premiere,0,0,0,1,f9211
tt4173478,USA,5 February 2021,"Japan Society, New York) (internet",0,1,0,0,f9211
tt4175108,USA,29 October 2014,"New York City, New York",1,0,0,0,frnew808
tt4175108,Italy,1 July 2016,internet,0,1,0,0,frnew808
tt4176750,UK,13 November 2015,NA,0,0,0,0,f17650
tt4176826,Germany,8 October 2015,NA,0,0,0,0,f7798
tt4176826,Netherlands,26 November 2015,NA,0,0,0,0,f7798
tt4176826,Taiwan,8 April 2016,NA,0,0,0,0,f7798
tt4176826,Brazil,9 April 2016,NA,0,0,0,0,f7798
tt4176826,Denmark,9 April 2016,internet,0,1,0,0,f7798
tt4176826,Finland,9 April 2016,internet,0,1,0,0,f7798
tt4176826,Italy,9 April 2016,internet,0,1,0,0,f7798
tt4176826,Norway,9 April 2016,internet,0,1,0,0,f7798
tt4176826,Sweden,9 April 2016,internet,0,1,0,0,f7798
tt4176826,Italy,26 April 2016,NA,0,0,0,0,f7798
tt4176826,Japan,17 June 2016,NA,0,0,0,0,f7798
tt4176826,Hungary,1 October 2016,NA,0,0,0,0,f7798
tt4176826,India,4 October 2017,internet,0,1,0,0,f7798
tt4181270,Greece,5 February 2017,Greek Film Archive,0,0,0,0,tffnew2335
tt4181270,USA,10 November 2017,NA,0,0,0,0,tffnew2335
tt4181270,Argentina,18 January 2019,TV premiere,0,0,1,0,tffnew2335
tt4182282,Netherlands,16 June 2016,NA,0,0,0,0,f7812
tt4183722,Finland,13 November 2014,NA,0,0,0,0,9307fnosuv
tt4186226,Singapore,December 2014,NA,0,0,0,0,I1503307
tt4186226,France,February 2015,NA,0,0,0,0,I1503307
tt4186236,USA,7 April 2019,Harvard Film Archive,0,0,0,0,I1504869
tt4188338,USA,22 May 2015,"New York City, New York",1,0,0,0,idfnew928
tt4188338,Finland,8 October 2015,TV premiere,0,0,1,0,idfnew928
tt4188338,Poland,27 November 2015,NA,0,0,0,0,idfnew928
tt4188338,Germany,24 November 2016,NA,0,0,0,0,idfnew928
tt4188338,Japan,8 December 2016,TV premiere,0,0,1,0,idfnew928
tt4190724,Germany,29 October 2015,NA,0,0,0,0,NA
tt4190724,Germany,8 November 2015,NA,0,0,0,0,NA
tt4190724,Austria,4 February 2016,NA,0,0,0,0,NA
tt4190724,Netherlands,20 September 2016,TV premiere,0,0,1,0,NA
tt4190820,Netherlands,5 February 2011,TV premiere,0,0,1,0,idfnew125
tt4190890,France,29 October 2014,Paris) (premiere,1,0,0,0,N1501537
tt4190906,USA,18 March 2016,"New York City, New York",1,0,0,0,idfnew1245
tt4190906,Japan,25 March 2016,TV premiere,0,0,1,0,idfnew1245
tt4190982,Romania,19 March 2015,NA,0,0,0,0,NA
tt4190982,Germany,13 August 2015,NA,0,0,0,0,NA
tt4191702,Israel,9 March 2017,NA,0,0,0,0,tffnew2165
tt4191702,France,6 April 2017,internet,0,1,0,0,tffnew2165
tt4191702,USA,14 April 2017,limited,1,0,0,0,tffnew2165
tt4191702,Greece,20 April 2017,NA,0,0,0,0,tffnew2165
tt4191702,Canada,28 April 2017,limited,1,0,0,0,tffnew2165
tt4191702,Brazil,4 May 2017,NA,0,0,0,0,tffnew2165
tt4191702,Portugal,18 May 2017,NA,0,0,0,0,tffnew2165
tt4191702,Australia,25 May 2017,NA,0,0,0,0,tffnew2165
tt4191702,New Zealand,25 May 2017,NA,0,0,0,0,tffnew2165
tt4191702,UK,9 June 2017,NA,0,0,0,0,tffnew2165
tt4191702,Ireland,9 June 2017,NA,0,0,0,0,tffnew2165
tt4191702,Peru,6 July 2017,NA,0,0,0,0,tffnew2165
tt4191702,Colombia,20 July 2017,NA,0,0,0,0,tffnew2165
tt4191702,Netherlands,6 September 2017,DVD premiere,0,0,0,1,tffnew2165
tt4191702,South Africa,15 September 2017,NA,0,0,0,0,tffnew2165
tt4191702,Germany,21 September 2017,NA,0,0,0,0,tffnew2165
tt4191702,Italy,28 September 2017,NA,0,0,0,0,tffnew2165
tt4191702,Argentina,2 November 2017,NA,0,0,0,0,tffnew2165
tt4191702,Finland,20 November 2017,DVD premiere,0,0,0,1,tffnew2165
tt4191702,Sweden,20 November 2017,DVD premiere,0,0,0,1,tffnew2165
tt4191702,Norway,27 November 2017,NA,0,0,0,0,tffnew2165
tt4191702,Uruguay,11 January 2018,NA,0,0,0,0,tffnew2165
tt4191702,Japan,27 October 2018,NA,0,0,0,0,tffnew2165
tt4193394,Chile,29 July 2016,DVD premiere,0,0,0,1,f7841
tt4193394,USA,29 July 2016,limited,1,0,0,0,f7841
tt4193394,Canada,5 August 2016,limited,1,0,0,0,f7841
tt4193394,Slovenia,11 August 2016,NA,0,0,0,0,f7841
tt4193394,Australia,18 August 2016,NA,0,0,0,0,f7841
tt4193394,Singapore,18 August 2016,NA,0,0,0,0,f7841
tt4193394,Israel,25 August 2016,NA,0,0,0,0,f7841
tt4193394,Israel,8 September 2016,NA,0,0,0,0,f7841
tt4193394,Greece,6 October 2016,NA,0,0,0,0,f7841
tt4193394,South Africa,28 October 2016,NA,0,0,0,0,f7841
tt4193394,Brazil,3 November 2016,NA,0,0,0,0,f7841
tt4193394,UK,18 November 2016,NA,0,0,0,0,f7841
tt4193394,Ireland,18 November 2016,NA,0,0,0,0,f7841
tt4193394,Sweden,18 November 2016,NA,0,0,0,0,f7841
tt4193394,Denmark,24 November 2016,NA,0,0,0,0,f7841
tt4193394,Germany,16 February 2017,NA,0,0,0,0,f7841
tt4193394,Austria,17 February 2017,NA,0,0,0,0,f7841
tt4193394,France,15 June 2017,internet) (DVD premiere,0,1,0,1,f7841
tt4193400,Switzerland,1 October 2015,German speaking region,1,0,0,0,f7776
tt4193400,Germany,1 October 2015,NA,0,0,0,0,f7776
tt4193400,Austria,9 October 2015,NA,0,0,0,0,f7776
tt4193400,Argentina,3 March 2016,NA,0,0,0,0,f7776
tt4193400,Israel,31 March 2016,NA,0,0,0,0,f7776
tt4193400,France,13 April 2016,NA,0,0,0,0,f7776
tt4193400,Belgium,20 April 2016,NA,0,0,0,0,f7776
tt4193400,Italy,28 April 2016,NA,0,0,0,0,f7776
tt4193400,Netherlands,28 April 2016,NA,0,0,0,0,f7776
tt4193400,Spain,29 April 2016,limited,1,0,0,0,f7776
tt4193400,Uruguay,5 May 2016,NA,0,0,0,0,f7776
tt4193400,Spain,13 May 2016,NA,0,0,0,0,f7776
tt4193400,Switzerland,8 June 2016,French speaking region,0,0,0,0,f7776
tt4193400,Portugal,30 June 2016,NA,0,0,0,0,f7776
tt4193400,USA,19 August 2016,limited,1,0,0,0,f7776
tt4193400,Denmark,1 September 2016,NA,0,0,0,0,f7776
tt4193400,Norway,2 September 2016,NA,0,0,0,0,f7776
tt4193400,Canada,21 October 2016,Toronto,0,0,0,0,f7776
tt4193400,Bulgaria,18 November 2016,Kinomania,0,0,0,0,f7776
tt4193400,Hungary,24 November 2016,NA,0,0,0,0,f7776
